Transaction ID,Product ID,Product Category,Sales Date,Revenue,Customer ID,Customer Age,Location,Industry,Customer Since,Lead ID,Lead Source,Lead Conversion Date,Lead Score,Sales Rep ID,Number of Leads Handled,Number of Successful Conversions,Total Sales Value,Support Ticket ID,Issue Category,Resolution Time,Customer Satisfaction Score
8640,128,cloud storage,2022-10-20 23:37:36,4298.03,12924,41,North America,Finance,2022-07-05 04:28:53,21384,social media,2022-07-31 04:59:25,1,331,36,17,12015.88,42436,billing,3,3
4083,131,cloud storage,2020-12-03 12:47:16,2514.23,19114,44,North America,Retail,2020-11-20 08:04:24,28611,social media,2020-11-29 15:45:58,6,338,78,49,18338.31,48027,billing,36,5
8741,162,cloud storage,2021-06-02 18:37:42,3881.85,16407,46,North America,Retail,2021-01-13 04:43:28,22192,social media,2021-03-16 06:36:51,7,321,72,23,11178.85,44383,technical,8,1
6756,137,cloud storage,2020-12-31 02:00:18,3448.36,19330,62,South America,Retail,2020-11-08 07:38:32,28849,social media,2020-12-23 13:42:29,2,381,43,38,10481.5,49710,billing,35,5
7099,164,cloud storage,2022-12-16 20:35:57,2479.47,13436,41,Asia,Healthcare,2022-07-21 06:00:49,20045,email marketing,2022-08-15 05:26:24,10,367,81,9,14719.26,40942,billing,43,5
3778,165,CRM software,2020-02-07 15:06:42,3125.13,11847,60,South America,Technology,2020-01-10 18:24:53,29277,social media,2020-01-18 22:54:34,5,349,75,38,12017.69,42196,billing,6,2
8361,114,CRM software,2021-09-14 07:02:56,1850.26,11197,54,North America,Finance,2021-05-13 00:33:35,29746,social media,2021-07-24 23:48:02,5,338,15,43,18094.24,45666,technical,12,1
6832,143,CRM software,2020-02-02 09:28:54,4780.48,15647,44,South America,Finance,2020-01-16 06:45:38,27086,social media,2020-01-31 14:59:29,10,391,50,37,18378.94,49372,technical,29,4
4469,100,cloud storage,2021-01-02 16:16:48,4585.56,15283,51,Asia,Healthcare,2020-02-16 22:24:40,23267,email marketing,2020-09-19 00:53:48,8,352,46,27,16092.38,48823,billing,39,4
7501,107,cloud storage,2022-06-21 05:58:34,3811.7,19454,26,South America,Healthcare,2021-07-24 22:38:54,24955,email marketing,2022-04-23 09:30:55,8,372,16,21,17047.34,41925,billing,6,5
8590,116,cloud storage,2022-06-16 09:49:36,1066.54,19685,40,Asia,Healthcare,2021-02-13 12:24:43,20817,social media,2022-06-16 06:38:56,7,349,74,25,19254.21,42904,technical,6,4
1749,159,CRM software,2020-07-04 20:46:55,2271.92,16029,41,South America,Retail,2020-02-27 06:49:34,29318,email marketing,2020-03-17 21:48:34,5,338,46,27,15954.39,43411,billing,6,2
8563,161,cloud storage,2020-07-22 04:03:22,1632.66,11787,30,Europe,Technology,2020-06-15 11:14:27,25029,social media,2020-07-04 00:27:54,5,380,63,41,5973.37,41437,billing,14,1
5148,162,cloud storage,2021-02-12 20:25:25,2133.61,19661,25,Asia,Retail,2020-08-27 18:50:31,28718,social media,2020-11-06 21:00:37,7,356,28,50,18933.54,44189,billing,15,4
9729,162,cloud storage,2022-02-16 12:04:44,4390.67,10287,61,Asia,Finance,2020-05-10 21:30:57,28849,email marketing,2021-03-26 19:23:38,2,365,26,34,15515.23,45953,billing,30,4
3989,147,CRM software,2021-08-27 23:22:30,3542.83,18529,27,North America,Technology,2020-08-25 07:31:53,22273,social media,2021-06-18 06:13:10,1,315,36,31,17399.84,40714,billing,6,5
4067,176,CRM software,2020-09-09 00:12:41,1940.58,17050,43,Europe,Technology,2020-04-25 03:59:59,28556,social media,2020-06-02 18:59:12,8,333,86,17,11280.92,49740,technical,24,4
9803,148,cloud storage,2021-05-25 05:39:37,4680.19,18350,58,Europe,Finance,2020-10-07 11:01:33,26441,social media,2021-01-30 10:17:38,3,338,54,28,14361.06,45238,billing,24,3
6470,199,cloud storage,2020-09-12 01:28:57,2978.94,17838,58,Europe,Healthcare,2020-07-30 19:07:53,27842,email marketing,2020-09-09 00:33:08,7,324,50,12,7930.23,45395,billing,28,2
7754,133,cloud storage,2022-08-27 16:24:25,2103.11,15266,65,Europe,Retail,2022-04-01 16:37:41,27329,social media,2022-05-07 17:27:45,10,326,75,16,9029.55,47920,technical,37,5
4238,118,CRM software,2020-07-09 13:10:25,3557.86,15967,56,North America,Retail,2020-02-16 20:28:06,29357,social media,2020-05-19 23:54:31,7,334,89,47,15791.57,42125,billing,9,1
9959,174,cloud storage,2021-08-08 03:12:56,1678.81,18110,36,Asia,Healthcare,2020-03-06 21:06:09,23819,email marketing,2020-06-10 03:03:28,7,396,41,36,16510.65,47598,billing,13,3
8409,197,CRM software,2022-09-09 18:26:29,1624.26,12994,61,Europe,Retail,2021-11-01 16:34:57,28332,social media,2022-06-11 09:37:28,5,396,26,35,19277.99,44934,technical,18,3
3546,113,cloud storage,2021-07-10 07:21:46,3321.32,17023,64,South America,Finance,2021-06-20 06:06:38,21733,email marketing,2021-06-22 20:59:16,6,330,23,10,14695.92,43846,billing,25,5
7592,143,CRM software,2022-06-13 10:11:19,1942.66,13426,68,Asia,Finance,2021-09-03 08:57:03,20009,social media,2022-01-10 12:39:34,6,373,29,42,18438.63,40824,technical,29,5
8080,162,CRM software,2020-01-26 21:25:36,2037.07,10696,24,North America,Finance,2020-01-01 23:55:25,26628,email marketing,2020-01-22 22:24:51,8,315,81,41,15041.6,43615,billing,30,1
7462,196,CRM software,2022-08-02 07:58:24,3066.65,11807,58,Asia,Healthcare,2020-08-15 11:01:26,26863,email marketing,2022-02-19 01:47:41,10,325,65,14,7208.33,42910,technical,48,2
5832,173,CRM software,2021-05-21 15:16:52,1083.38,15140,30,South America,Healthcare,2020-05-02 07:08:33,27914,email marketing,2020-10-02 05:33:20,6,347,17,26,13264.34,49452,billing,45,5
2601,182,cloud storage,2021-02-24 03:30:38,3454.0,16579,45,Europe,Technology,2020-04-08 10:12:41,25070,email marketing,2020-11-24 17:48:15,5,308,63,23,6652.05,47659,technical,12,2
3856,182,cloud storage,2022-07-05 19:47:46,2792.23,14850,62,Asia,Healthcare,2022-04-04 08:49:32,29297,email marketing,2022-05-26 05:09:09,9,309,34,46,19870.91,46704,technical,41,5
1718,196,CRM software,2020-08-18 15:25:56,1898.03,15543,62,Europe,Finance,2020-07-10 21:46:35,20835,social media,2020-07-11 12:38:02,9,349,86,14,16635.61,48707,billing,29,5
8598,114,CRM software,2021-04-05 22:39:27,2776.95,16825,50,Europe,Finance,2020-11-28 02:21:46,22309,email marketing,2020-12-19 11:40:19,4,314,76,7,7988.36,47285,billing,42,2
8078,108,cloud storage,2021-01-17 10:01:49,3565.77,17518,50,Asia,Healthcare,2020-03-31 10:18:51,28959,email marketing,2021-01-14 09:02:28,10,367,42,46,12847.99,43979,technical,29,4
1971,194,cloud storage,2021-05-25 12:10:34,1710.56,10200,26,Europe,Technology,2020-03-15 07:33:27,24428,social media,2020-08-19 01:10:10,6,389,88,7,14002.69,43112,technical,25,1
2268,129,CRM software,2022-04-07 00:18:25,4167.27,11582,23,Asia,Technology,2021-04-28 01:53:45,25685,email marketing,2021-05-10 09:32:51,3,382,50,8,5428.71,45778,technical,34,3
4217,160,cloud storage,2020-09-20 19:00:12,2781.86,16896,59,North America,Finance,2020-08-14 08:42:47,22108,social media,2020-08-14 14:49:58,2,356,48,9,16355.07,45678,technical,41,1
8761,104,CRM software,2020-08-22 20:54:53,1683.66,14059,45,Europe,Finance,2020-05-29 00:36:33,23971,email marketing,2020-08-16 05:47:36,6,348,74,17,8672.27,49993,billing,34,4
4636,146,CRM software,2021-10-15 10:32:55,3160.8,11054,65,South America,Healthcare,2020-10-29 21:57:17,25499,social media,2021-07-14 17:26:32,3,301,71,39,19573.79,43250,billing,30,5
2209,115,CRM software,2021-11-01 12:01:38,2684.63,10890,69,Europe,Finance,2021-10-28 21:36:24,26303,social media,2021-11-01 00:16:33,2,359,58,16,13892.29,48575,billing,27,3
9475,127,CRM software,2020-03-16 06:47:52,4976.85,19098,32,Asia,Healthcare,2020-01-07 10:33:51,25162,social media,2020-01-23 04:11:45,10,375,60,36,17221.71,46045,technical,3,4
8130,182,cloud storage,2021-03-03 17:11:48,3080.83,13491,21,Asia,Healthcare,2020-11-29 05:19:04,29738,email marketing,2021-01-25 17:47:00,8,343,80,49,19992.86,44824,technical,26,2
8229,114,CRM software,2022-02-16 03:58:21,3773.02,10968,46,South America,Retail,2021-08-26 19:56:54,25952,social media,2021-10-29 21:44:22,5,343,14,33,19194.29,47968,billing,36,3
7859,159,CRM software,2021-08-14 01:02:42,3498.79,13434,44,Asia,Finance,2020-04-14 10:20:11,21291,email marketing,2021-02-05 02:31:34,6,370,50,26,12869.7,41209,billing,29,2
2408,149,cloud storage,2020-06-26 12:54:54,1518.55,19330,53,North America,Technology,2020-01-28 21:58:07,25820,social media,2020-03-11 14:52:30,1,309,93,49,8714.8,44396,technical,13,2
7731,194,cloud storage,2020-03-19 08:52:38,1336.79,18320,29,South America,Technology,2020-01-31 07:51:13,24586,email marketing,2020-03-04 19:39:40,3,305,90,21,14571.58,40274,billing,33,5
8970,198,CRM software,2020-07-28 11:43:17,4855.27,18813,42,South America,Finance,2020-04-18 17:32:43,21633,social media,2020-06-22 11:37:06,4,394,91,8,8558.26,44660,billing,14,5
3639,121,cloud storage,2020-06-30 18:13:17,1590.76,19128,20,Asia,Technology,2020-04-23 06:23:58,27799,social media,2020-04-30 19:27:24,7,334,25,14,18298.75,48585,billing,5,1
1397,157,cloud storage,2020-07-06 11:39:27,4302.97,16297,64,North America,Retail,2020-02-03 13:23:47,28277,email marketing,2020-06-19 17:08:54,9,336,75,46,19958.32,44075,billing,29,2
5430,160,cloud storage,2022-12-10 01:09:51,1341.31,11477,67,Asia,Healthcare,2022-03-23 07:51:14,22864,email marketing,2022-08-29 17:35:25,3,345,64,31,14658.6,40308,billing,8,2
7198,170,CRM software,2020-06-14 04:16:16,3802.42,18236,24,Europe,Retail,2020-05-04 19:59:02,29377,email marketing,2020-06-08 13:19:14,7,369,83,43,18296.41,42204,technical,41,2
5257,103,CRM software,2022-08-31 04:27:09,3205.86,13820,47,South America,Healthcare,2022-06-24 18:18:19,29556,social media,2022-08-05 19:33:58,1,307,63,12,9136.52,41735,billing,17,4
7925,193,CRM software,2021-11-08 00:55:50,1813.5,18687,29,North America,Technology,2021-05-29 11:26:20,22601,social media,2021-06-16 05:19:33,7,333,55,16,14238.82,44464,technical,16,3
8235,192,CRM software,2020-12-19 11:21:34,1442.07,13792,40,North America,Finance,2020-02-19 22:26:07,26591,social media,2020-10-23 17:18:22,10,330,10,49,5922.93,47724,technical,10,3
4957,133,CRM software,2022-08-21 15:57:47,4493.93,16093,41,North America,Retail,2020-01-13 02:26:19,22943,social media,2020-10-02 02:58:57,1,335,30,30,16986.34,49934,technical,11,4
6747,101,CRM software,2021-01-16 11:17:13,2778.84,15375,40,South America,Retail,2020-02-18 04:03:35,23506,social media,2020-05-04 12:08:31,8,347,47,45,16110.1,43349,technical,1,5
7620,181,cloud storage,2021-12-14 14:15:11,4196.15,12437,61,North America,Retail,2021-07-03 07:42:16,26227,email marketing,2021-10-21 15:35:56,7,339,43,8,18082.58,43344,billing,35,2
6430,142,CRM software,2021-04-24 23:21:33,2355.77,15073,54,Asia,Healthcare,2021-03-22 13:37:44,24822,email marketing,2021-04-07 11:11:35,5,348,32,8,7140.71,46263,billing,43,1
4938,184,cloud storage,2022-01-12 08:54:37,2064.69,10430,22,Europe,Retail,2020-10-31 19:30:57,20292,email marketing,2021-10-19 06:10:10,7,348,63,12,10115.29,45540,billing,1,2
8241,116,CRM software,2021-11-02 19:26:30,3017.26,17917,41,South America,Healthcare,2021-09-26 14:55:50,28282,email marketing,2021-10-09 09:08:29,9,325,49,37,16946.89,42519,billing,3,1
9005,107,cloud storage,2021-10-02 15:01:11,1552.98,12649,44,North America,Retail,2021-08-22 13:52:48,27210,social media,2021-08-24 06:28:20,10,317,11,33,10609.02,44238,technical,29,1
6034,161,CRM software,2022-05-31 21:56:38,1193.61,15840,24,North America,Healthcare,2020-08-05 18:24:38,25450,email marketing,2021-04-12 00:08:56,5,351,11,40,5109.11,43285,billing,12,3
6482,146,cloud storage,2020-09-01 11:33:13,2944.47,13333,33,North America,Technology,2020-06-28 16:33:27,24479,email marketing,2020-07-20 03:20:23,1,385,78,6,14623.51,47299,billing,9,3
5946,154,cloud storage,2020-09-20 00:02:29,4291.8,12221,47,Asia,Healthcare,2020-05-31 23:41:40,26152,social media,2020-09-02 18:50:15,6,396,97,19,18311.6,41411,technical,42,1
6306,109,CRM software,2022-02-11 20:42:01,3342.8,16059,30,Asia,Healthcare,2020-02-18 11:17:31,27347,email marketing,2020-06-19 15:50:43,2,381,92,44,6331.23,48268,technical,8,1
9148,117,CRM software,2022-12-28 02:48:45,1211.14,10372,67,Asia,Retail,2021-02-28 22:48:18,20186,social media,2021-11-25 04:50:37,9,338,42,17,6367.97,44674,technical,23,2
1214,134,CRM software,2022-10-08 07:54:33,2905.04,18474,26,South America,Technology,2022-02-08 16:40:11,28918,social media,2022-02-12 16:56:54,7,372,83,27,12214.59,41828,technical,16,3
3662,158,cloud storage,2021-08-26 21:47:09,2985.12,16133,23,North America,Finance,2020-03-13 06:17:17,29526,social media,2021-06-12 08:25:46,2,310,84,29,9000.14,43706,billing,5,3
5965,193,cloud storage,2021-02-24 00:49:02,4584.49,15856,66,North America,Finance,2020-10-07 08:03:53,24493,social media,2021-02-12 11:19:18,3,369,27,36,18006.32,46242,technical,36,5
6098,142,cloud storage,2020-07-15 13:20:48,3105.9,11406,34,Europe,Technology,2020-07-03 01:44:01,24771,social media,2020-07-07 05:00:49,6,377,70,36,16669.3,43348,billing,48,4
7151,165,cloud storage,2022-11-03 16:30:41,2915.34,10768,20,North America,Retail,2022-01-01 19:26:03,23730,email marketing,2022-06-09 13:32:19,4,303,49,41,8683.05,46056,technical,6,1
3668,166,cloud storage,2021-10-08 14:16:52,2390.77,16198,25,Europe,Finance,2021-01-18 17:22:02,27263,social media,2021-08-06 17:56:17,1,369,38,5,13328.88,40339,technical,6,3
6804,139,cloud storage,2021-10-31 19:55:53,3749.49,15035,31,Europe,Finance,2021-04-21 12:20:53,29734,social media,2021-05-13 10:40:21,8,344,58,28,17769.43,42514,billing,19,3
7856,134,CRM software,2022-02-16 08:29:33,4488.63,11573,70,Europe,Finance,2022-01-08 23:08:37,20792,email marketing,2022-01-11 14:12:41,5,370,28,49,5068.75,41927,billing,44,2
1881,197,cloud storage,2021-04-22 12:04:38,3595.66,11028,28,Europe,Finance,2020-09-19 01:33:51,29267,email marketing,2021-03-05 02:22:16,7,388,20,44,13819.44,49947,technical,25,2
8039,185,cloud storage,2022-04-30 02:52:10,3107.72,12803,42,Europe,Healthcare,2022-01-07 18:29:57,28556,email marketing,2022-01-12 14:56:18,7,322,27,21,10520.24,45051,billing,8,1
9975,136,CRM software,2020-09-04 00:34:06,1655.1,14697,65,South America,Finance,2020-08-08 08:49:55,27472,email marketing,2020-08-21 15:43:04,4,383,28,32,5509.71,40647,billing,3,4
6000,160,CRM software,2022-02-21 00:22:10,3165.24,14801,20,South America,Finance,2021-03-08 16:31:38,25346,social media,2021-06-29 02:41:34,1,360,51,19,10392.82,40749,technical,28,3
1691,166,cloud storage,2021-04-30 04:07:17,3324.33,14388,47,Europe,Retail,2021-02-21 02:32:59,20124,email marketing,2021-02-21 17:49:16,7,361,71,9,6568.77,49735,billing,27,2
6650,151,CRM software,2021-01-30 18:13:46,3214.19,11244,60,Asia,Retail,2020-09-10 00:17:10,28415,social media,2020-10-20 19:44:06,8,390,74,47,11776.35,48394,technical,27,3
2203,187,CRM software,2020-07-05 04:28:45,2757.53,19317,61,Europe,Technology,2020-06-09 14:21:55,22984,email marketing,2020-06-27 02:56:52,4,366,38,19,7102.09,41436,technical,40,2
2530,199,CRM software,2020-01-31 15:47:25,1790.77,16960,31,Asia,Retail,2020-01-19 16:15:34,20919,email marketing,2020-01-24 08:48:37,10,300,76,26,6145.81,48685,billing,21,2
1032,162,cloud storage,2020-02-23 17:44:59,4273.51,10747,23,Asia,Finance,2020-01-20 16:50:29,24503,email marketing,2020-01-22 23:02:55,9,305,40,42,8559.19,41456,technical,13,3
3428,138,cloud storage,2020-06-21 09:49:56,2208.68,14862,34,Europe,Finance,2020-01-29 06:44:34,29045,social media,2020-05-12 02:40:20,8,334,48,12,17666.07,40124,billing,28,2
1286,188,CRM software,2020-06-13 10:19:05,3005.92,12071,41,Europe,Retail,2020-04-10 16:53:55,22519,email marketing,2020-05-02 17:29:18,6,387,53,38,8228.55,43815,billing,42,5
6727,160,CRM software,2020-12-08 12:10:49,4833.12,14663,40,Europe,Finance,2020-10-04 04:05:20,26688,social media,2020-11-14 06:54:11,6,326,63,40,13317.5,42767,technical,41,2
4972,194,CRM software,2020-06-22 04:52:34,3467.57,15827,67,North America,Healthcare,2020-04-23 02:16:25,22938,social media,2020-05-08 15:54:18,1,382,39,20,19368.89,47495,technical,1,3
7512,168,cloud storage,2021-02-10 05:19:56,3433.64,11518,51,Europe,Retail,2020-10-15 05:53:24,26170,email marketing,2020-11-28 16:31:44,3,376,56,35,12399.29,44108,technical,40,4
7640,156,cloud storage,2021-03-02 12:41:05,4230.63,15684,64,Asia,Retail,2020-01-30 06:38:46,27290,email marketing,2020-04-21 06:03:20,8,363,19,26,13359.21,43338,billing,2,2
2989,198,cloud storage,2021-10-28 10:37:52,2814.36,12066,62,South America,Finance,2021-09-23 23:53:18,24592,email marketing,2021-10-22 08:59:25,8,340,22,34,6433.87,47319,technical,48,3
8704,160,cloud storage,2021-12-11 21:11:34,2285.23,10949,23,Europe,Technology,2020-08-20 11:11:58,27979,email marketing,2021-03-01 12:24:39,9,348,55,48,7360.09,48397,billing,24,4
3186,165,cloud storage,2021-05-20 23:04:06,3934.73,17670,69,North America,Retail,2021-05-15 15:38:02,28198,email marketing,2021-05-20 14:27:14,10,390,12,16,18192.52,45644,billing,21,2
5981,120,cloud storage,2022-12-26 13:32:31,4406.26,14108,58,Europe,Healthcare,2022-09-26 09:08:45,21784,email marketing,2022-12-05 01:04:53,1,335,65,12,5124.2,46818,billing,30,4
1868,140,cloud storage,2022-08-28 19:37:58,2673.25,15494,28,Asia,Technology,2020-02-22 20:38:40,26889,email marketing,2021-08-19 07:02:06,6,315,16,37,8247.25,47915,billing,18,2
6238,193,cloud storage,2021-02-20 11:40:36,1648.34,18044,27,North America,Technology,2020-06-03 01:50:51,24872,email marketing,2020-12-23 05:01:40,10,332,57,37,17406.11,44857,technical,30,3
2777,189,CRM software,2022-10-09 01:02:52,4180.01,18648,41,South America,Finance,2021-11-05 11:40:15,22431,email marketing,2022-01-21 18:12:30,8,310,27,23,17892.25,48496,billing,4,4
8151,133,CRM software,2020-05-04 00:17:12,3264.63,15154,45,Europe,Retail,2020-03-05 08:00:14,22052,email marketing,2020-04-06 04:19:28,8,390,77,37,16640.46,42441,technical,10,4
7934,127,CRM software,2022-08-08 22:30:19,3491.4,16372,49,Asia,Retail,2022-05-11 19:42:58,21581,email marketing,2022-06-24 18:10:08,6,376,17,47,11266.73,44002,billing,21,5
8182,140,cloud storage,2020-06-06 05:20:52,3213.02,12429,64,Europe,Technology,2020-05-25 03:09:12,29877,social media,2020-06-02 13:37:22,1,301,47,37,12466.17,44322,billing,40,5
8845,167,CRM software,2022-05-30 04:00:42,4324.1,11508,34,Asia,Finance,2021-02-16 02:43:15,21990,social media,2021-12-11 01:56:50,8,337,10,27,12297.24,47276,technical,19,1
4229,185,CRM software,2020-02-17 17:11:19,3917.31,13907,49,South America,Retail,2020-01-31 19:02:47,26230,social media,2020-02-05 15:16:57,6,336,36,40,5436.48,42063,technical,1,1
5325,171,cloud storage,2020-07-14 09:15:32,2383.7,14450,70,South America,Healthcare,2020-06-03 10:36:42,24957,email marketing,2020-06-26 11:43:33,6,343,50,28,19796.76,48148,billing,3,4
2861,107,cloud storage,2020-05-20 23:42:06,1749.37,16099,23,South America,Technology,2020-02-21 15:29:19,27788,email marketing,2020-03-07 18:50:41,4,391,79,38,15041.21,40530,technical,14,2
7716,151,CRM software,2021-05-20 00:38:38,3361.92,15388,30,Asia,Retail,2020-01-30 05:44:52,20210,email marketing,2021-04-06 18:03:37,1,355,28,22,18846.19,48607,technical,38,4
4145,175,CRM software,2022-08-31 16:25:53,1239.17,19840,22,South America,Finance,2021-09-12 06:41:44,23773,email marketing,2022-02-13 15:14:19,6,321,87,28,12240.64,43541,billing,31,3
9268,193,CRM software,2021-09-16 04:49:35,3678.14,10325,58,North America,Technology,2021-04-10 15:51:29,23156,social media,2021-08-09 19:30:18,4,359,26,38,19770.82,43011,billing,20,2
1378,188,CRM software,2021-04-28 11:41:19,4745.31,16667,49,Asia,Technology,2020-12-02 18:49:22,25509,social media,2021-01-12 03:10:11,9,373,49,39,14951.99,48376,billing,22,5
6565,123,CRM software,2021-05-23 09:45:29,4628.27,11057,52,Europe,Technology,2020-05-31 04:08:10,27179,email marketing,2021-04-20 23:58:01,8,395,21,6,16090.93,47581,technical,12,3
8700,134,cloud storage,2020-07-06 09:40:58,4061.66,18847,27,North America,Finance,2020-03-28 17:42:57,23043,email marketing,2020-06-09 07:40:22,3,383,27,18,19618.57,46610,technical,40,4
3047,139,cloud storage,2021-12-17 06:04:48,2539.27,13905,58,North America,Finance,2021-11-21 06:40:13,23808,email marketing,2021-12-09 11:27:15,1,367,84,41,15804.08,43628,billing,4,2
